example_id                                                                               | status  | run_time               |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:2:3]                                    | pending | 0.00002 seconds        |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:2:4]                                    | pending | 0.00052 seconds        |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:3:1]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:3:2]                                    | pending | 0.00001 seconds        |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:3:3]                                    | pending | 0.00001 seconds        |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:3:4]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:4:1]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:4:2]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:4:3]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:3:4:4]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:4:1:1]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:4:1:2]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:4:1:3]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:4:1:4]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:4:2:1]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:4:2:2]                                    | pending | 0.00001 seconds        |
./spec/helpers/inventory_logs_helper_spec.rb[1:4:2:3]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:4:2:4]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:5:1:1]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:5:1:2]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:5:1:3]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:5:1:4]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:5:2:1]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:5:2:2]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:5:2:3]                                    | pending | 0 seconds              |
./spec/helpers/inventory_logs_helper_spec.rb[1:5:2:4]                                    | pending | 0 seconds              |
./spec/helpers/store_inventories_helper_spec.rb[1:1:1]                                   | passed  | 0.00071 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:1:2]                                   | passed  | 0.00058 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:1:3]                                   | passed  | 0.00078 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:1:4]                                   | passed  | 0.00102 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:2:1]                                   | passed  | 0.00085 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:2:2]                                   | passed  | 0.0022 seconds         |
./spec/helpers/store_inventories_helper_spec.rb[1:2:3]                                   | passed  | 0.00128 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:3:1:1]                                 | passed  | 0.00359 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:3:2:1]                                 | passed  | 0.00695 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:3:3:1]                                 | passed  | 0.00257 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:4:1]                                   | passed  | 0.00047 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:4:2]                                   | passed  | 0.00071 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:4:3]                                   | passed  | 0.00067 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:4:4]                                   | passed  | 0.0006 seconds         |
./spec/helpers/store_inventories_helper_spec.rb[1:5:1]                                   | passed  | 0.00062 seconds        |
./spec/helpers/store_inventories_helper_spec.rb[1:5:2]                                   | failed  | 0.00258 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:1:1]                                      | passed  | 0.0197 seconds         |
./spec/jobs/import_inventories_job_spec.rb[1:1:1:2]                                      | passed  | 0.01647 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:1:3]                                      | passed  | 0.01039 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:1:4]                                      | passed  | 0.01286 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:2:1]                                      | failed  | 0.04413 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:2:2]                                      | failed  | 0.02592 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:2:3]                                      | failed  | 0.0269 seconds         |
./spec/jobs/import_inventories_job_spec.rb[1:1:3:1]                                      | passed  | 0.57228 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:3:2]                                      | failed  | 0.43012 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:3:3]                                      | passed  | 0.44115 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:4:1]                                      | passed  | 0.00677 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:4:2]                                      | passed  | 0.01444 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:4:3]                                      | passed  | 0.00645 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:4:4]                                      | failed  | 0.00759 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:4:5]                                      | failed  | 0.01029 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:4:6]                                      | passed  | 0.00723 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:4:7]                                      | passed  | 0.01174 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:5:1:1]                                    | failed  | 0.0115 seconds         |
./spec/jobs/import_inventories_job_spec.rb[1:1:5:1:2]                                    | passed  | 0.04458 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:5:2:1]                                    | failed  | 0.00225 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:6:1]                                      | passed  | 0.00357 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:6:2]                                      | passed  | 0.00886 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:6:3]                                      | passed  | 0.00783 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:6:4]                                      | passed  | 0.00875 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:7:1]                                      | passed  | 0.01199 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:7:2]                                      | passed  | 0.01411 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:7:3]                                      | passed  | 0.01024 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:8:1]                                      | passed  | 0.00459 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:8:2]                                      | passed  | 0.00403 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:8:3]                                      | passed  | 0.00185 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:9:1]                                      | failed  | 0.01119 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:9:2]                                      | failed  | 0.02156 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:10:1]                                     | pending | 0.00144 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:1:10:2]                                     | passed  | 0.01253 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:2:1:1]                                      | passed  | 0.01275 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:2:1:2]                                      | passed  | 0.02245 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:2:2:1]                                      | passed  | 0.01557 seconds        |
./spec/jobs/import_inventories_job_spec.rb[1:2:2:2]                                      | passed  | 0.0237 seconds         |
./spec/jobs/import_inventories_job_spec.rb[1:2:3:1]                                      | failed  | 0.60696 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:1:1]                                          | failed  | 0.14282 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:1:2]                                          | failed  | 0.14187 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:1:3]                                          | failed  | 0.14607 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:2:1]                                          | failed  | 0.14718 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:2:2]                                          | failed  | 0.1462 seconds         |
./spec/jobs/monthly_report_job_spec.rb[1:1:2:3]                                          | failed  | 0.15049 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:3:1]                                          | failed  | 0.13764 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:3:2]                                          | failed  | 0.11943 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:3:3]                                          | failed  | 0.12276 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:3:4]                                          | failed  | 0.12494 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:4:1]                                          | failed  | 0.10426 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:4:2]                                          | failed  | 0.10727 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:4:3]                                          | failed  | 0.11027 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:5:1]                                          | failed  | 0.11732 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:5:2]                                          | failed  | 0.1312 seconds         |
./spec/jobs/monthly_report_job_spec.rb[1:1:5:3]                                          | failed  | 0.12579 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:6:1]                                          | failed  | 0.11088 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:6:2]                                          | failed  | 0.17149 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:1:6:3]                                          | failed  | 0.11425 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:1:1]                                          | failed  | 0.11655 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:1:2]                                          | failed  | 0.11699 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:1:3]                                          | failed  | 0.11338 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:2:1]                                          | failed  | 0.11187 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:2:2]                                          | failed  | 0.11919 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:2:3]                                          | failed  | 0.10618 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:3:1]                                          | failed  | 0.11703 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:3:2]                                          | failed  | 0.11986 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:3:3]                                          | failed  | 0.11868 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:4:1]                                          | failed  | 0.12098 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:4:2]                                          | failed  | 0.11328 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:4:3]                                          | failed  | 0.12638 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:2:4:4]                                          | failed  | 0.13591 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:3:1:1]                                          | failed  | 0.16082 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:3:2:1]                                          | failed  | 0.12085 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:3:3:1]                                          | failed  | 0.12557 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:3:4:1]                                          | failed  | 0.12331 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:4:1]                                            | failed  | 0.11492 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:4:2]                                            | failed  | 0.12159 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:5:1]                                            | failed  | 0.11366 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:6:1]                                            | failed  | 0.15026 seconds        |
./spec/jobs/monthly_report_job_spec.rb[1:6:2]                                            | failed  | 0.13753 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:1:1:1]                                     | failed  | 0.00158 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:1:1:2]                                     | failed  | 0.00236 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:1:1:3]                                     | failed  | 0.04742 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:1:2:1]                                     | failed  | 0.00135 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:1:2:2]                                     | passed  | 0.03222 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:1:3:1]                                     | failed  | 0.00193 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:2:1]                                       | failed  | 0.00119 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:2:2]                                       | failed  | 0.00204 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:2:3]                                       | failed  | 0.0016 seconds         |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:2:4]                                       | failed  | 0.0014 seconds         |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:3:1]                                       | failed  | 0.00249 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:3:2]                                       | failed  | 0.00225 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:3:3]                                       | failed  | 0.00252 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:3:4]                                       | failed  | 0.00233 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:4:1]                                       | failed  | 0.00152 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:4:2]                                       | failed  | 0.00147 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:4:3]                                       | failed  | 0.00213 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:4:4]                                       | failed  | 0.0015 seconds         |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:4:5]                                       | failed  | 0.0018 seconds         |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:5:1]                                       | failed  | 0.00153 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:5:2]                                       | failed  | 0.00179 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:5:3]                                       | failed  | 0.00148 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:5:4]                                       | failed  | 0.00145 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:6:1:1]                                     | failed  | 0.0019 seconds         |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:6:1:2]                                     | failed  | 0.00168 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:6:2:1]                                     | failed  | 0.0017 seconds         |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:6:2:2]                                     | failed  | 0.00181 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:6:3:1]                                     | failed  | 0.00155 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:6:3:2]                                     | failed  | 0.00151 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:6:4:1]                                     | failed  | 0.00172 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:7:1]                                       | failed  | 0.00164 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:7:2]                                       | failed  | 0.00165 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:7:3]                                       | failed  | 0.00145 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:8:1]                                       | passed  | 0.01742 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:8:2]                                       | failed  | 0.00165 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:8:3]                                       | failed  | 0.00212 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:9:1]                                       | passed  | 0.01878 seconds        |
./spec/jobs/sidekiq_maintenance_job_spec.rb[1:9:2]                                       | failed  | 0.00226 seconds        |
./spec/lib/api_response_spec.rb[1:1:1:1]                                                 | passed  | 0.00036 seconds        |
./spec/lib/api_response_spec.rb[1:1:1:2]                                                 | passed  | 0.00038 seconds        |
./spec/lib/api_response_spec.rb[1:1:2:1]                                                 | passed  | 0.00034 seconds        |
./spec/lib/api_response_spec.rb[1:1:3:1]                                                 | passed  | 0.00039 seconds        |
./spec/lib/api_response_spec.rb[1:1:4:1]                                                 | passed  | 0.00076 seconds        |
./spec/lib/api_response_spec.rb[1:1:5:1]                                                 | passed  | 0.00035 seconds        |
./spec/lib/api_response_spec.rb[1:1:6:1]                                                 | passed  | 0.00076 seconds        |
./spec/lib/api_response_spec.rb[1:1:7:1]                                                 | passed  | 0.00034 seconds        |
./spec/lib/api_response_spec.rb[1:1:8:1]                                                 | passed  | 0.00034 seconds        |
./spec/lib/api_response_spec.rb[1:1:9:1]                                                 | passed  | 0.00052 seconds        |
./spec/lib/api_response_spec.rb[1:1:10:1]                                                | passed  | 0.00038 seconds        |
./spec/lib/api_response_spec.rb[1:2:1]                                                   | passed  | 0.00064 seconds        |
./spec/lib/api_response_spec.rb[1:2:2]                                                   | passed  | 0.00179 seconds        |
./spec/lib/api_response_spec.rb[1:2:3]                                                   | passed  | 0.00038 seconds        |
./spec/lib/api_response_spec.rb[1:2:4]                                                   | passed  | 0.00034 seconds        |
./spec/lib/api_response_spec.rb[1:3:1:1]                                                 | passed  | 0.00103 seconds        |
./spec/lib/api_response_spec.rb[1:3:1:2]                                                 | passed  | 0.00043 seconds        |
./spec/lib/api_response_spec.rb[1:3:2:1]                                                 | passed  | 0.00049 seconds        |
./spec/lib/api_response_spec.rb[1:3:2:2]                                                 | passed  | 0.00044 seconds        |
./spec/lib/api_response_spec.rb[1:3:3:1]                                                 | passed  | 0.00031 seconds        |
./spec/lib/api_response_spec.rb[1:3:3:2]                                                 | passed  | 0.00031 seconds        |
./spec/lib/api_response_spec.rb[1:3:4:1]                                                 | passed  | 0.00034 seconds        |
./spec/lib/api_response_spec.rb[1:3:4:2]                                                 | passed  | 0.00034 seconds        |
./spec/lib/api_response_spec.rb[1:4:1:1]                                                 | passed  | 0.00047 seconds        |
./spec/lib/api_response_spec.rb[1:4:2:1]                                                 | passed  | 0.00045 seconds        |
./spec/lib/api_response_spec.rb[1:4:3:1]                                                 | passed  | 0.00042 seconds        |
./spec/lib/api_response_spec.rb[1:4:3:2]                                                 | passed  | 0.00041 seconds        |
./spec/lib/api_response_spec.rb[1:5:1:1]                                                 | passed  | 0.00041 seconds        |
./spec/lib/api_response_spec.rb[1:6:1:1]                                                 | passed  | 0.00158 seconds        |
./spec/lib/api_response_spec.rb[1:7:1]                                                   | passed  | 0.00035 seconds        |
./spec/lib/api_response_spec.rb[1:7:2]                                                   | passed  | 0.00044 seconds        |
./spec/lib/api_response_spec.rb[1:7:3]                                                   | passed  | 0.00114 seconds        |
./spec/lib/api_response_spec.rb[1:8:1]                                                   | passed  | 0.00052 seconds        |
./spec/lib/api_response_spec.rb[1:8:2]                                                   | passed  | 0.00527 seconds        |
./spec/lib/api_response_spec.rb[1:9:1:1]                                                 | passed  | 0.00105 seconds        |
./spec/lib/api_response_spec.rb[1:9:1:2:1]                                               | passed  | 0.00052 seconds        |
./spec/lib/api_response_spec.rb[1:9:1:3:1]                                               | passed  | 0.00094 seconds        |
./spec/lib/api_response_spec.rb[1:10:1]                                                  | passed  | 0.00648 seconds        |
./spec/lib/api_response_spec.rb[1:10:2]                                                  | passed  | 0.00525 seconds        |
./spec/lib/api_response_spec.rb[1:10:3]                                                  | passed  | 0.00397 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:1:1]                                          | passed  | 0.00029 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:2:1:1]                                        | passed  | 0.00038 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:2:2:1]                                        | passed  | 0.00224 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:2:3:1]                                        | passed  | 0.00177 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:3:1]                                          | passed  | 0.00038 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:4:1:1]                                        | passed  | 0.00043 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:4:2:1]                                        | passed  | 0.00028 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:5:1]                                          | passed  | 0.00066 seconds        |
./spec/lib/pdf_quality_validator_spec.rb[1:6:1:1]                                        | passed  | 0.00049 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:1:1:1]                                       | passed  | 0.0005 seconds         |
./spec/lib/performance_monitoring_spec.rb[1:1:2:1]                                       | passed  | 0.00043 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:1:2:2]                                       | passed  | 0.00056 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:1:3:1]                                       | passed  | 0.00088 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:2:1:1]                                       | passed  | 0.00093 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:2:1:2]                                       | failed  | 0.00184 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:2:1:3]                                       | failed  | 0.01145 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:3:1:1]                                       | passed  | 0.01185 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:3:1:2]                                       | passed  | 0.50155 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:3:1:3]                                       | passed  | 0.00105 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:3:1:4]                                       | passed  | 0.00113 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:4:1:1]                                       | passed  | 0.00508 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:4:2:1]                                       | passed  | 0.00206 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:5:1:1]                                       | passed  | 0.00293 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:5:1:2]                                       | passed  | 0.00086 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:5:2:1]                                       | passed  | 0.00143 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:6:1]                                         | passed  | 0.03273 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:6:2]                                         | failed  | 0.00181 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:7:1]                                         | passed  | 0.00191 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:7:2]                                         | passed  | 0.00465 seconds        |
./spec/lib/performance_monitoring_spec.rb[1:7:3]                                         | passed  | 0.00096 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:1:1]                                         | passed  | 0.00106 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:1:2]                                         | passed  | 0.00204 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:1:3]                                         | passed  | 0.00135 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:1:4]                                         | passed  | 0.0009 seconds         |
./spec/lib/report_excel_generator_spec.rb[1:1:5:1]                                       | passed  | 0.00074 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:2:1:1]                                       | passed  | 0.0103 seconds         |
./spec/lib/report_excel_generator_spec.rb[1:2:1:2]                                       | passed  | 0.01027 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:2:1:3]                                       | passed  | 0.01108 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:2:2:1]                                       | passed  | 0.0182 seconds         |
./spec/lib/report_excel_generator_spec.rb[1:2:3:1]                                       | passed  | 0.01534 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:3:1]                                         | passed  | 0.00147 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:3:2]                                         | passed  | 0.00078 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:3:3]                                         | passed  | 0.00061 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:4:1:1]                                       | passed  | 0.00082 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:4:2:1]                                       | passed  | 0.00142 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:5:1:1]                                       | passed  | 0.0025 seconds         |
./spec/lib/report_excel_generator_spec.rb[1:5:1:2]                                       | passed  | 0.00223 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:5:2:1]                                       | passed  | 0.00292 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:6:1:1]                                       | passed  | 0.00831 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:6:2:1]                                       | passed  | 0.04551 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:6:3:1]                                       | passed  | 0.02216 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:7:1]                                         | passed  | 0.0198 seconds         |
./spec/lib/report_excel_generator_spec.rb[1:7:2]                                         | passed  | 0.03426 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:8:1]                                         | passed  | 0.01159 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:8:2]                                         | passed  | 0.01523 seconds        |
./spec/lib/report_excel_generator_spec.rb[1:9:1:1]                                       | passed  | 0.08069 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:1:1]                                           | passed  | 0.00054 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:1:2]                                           | passed  | 0.00063 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:1:3]                                           | passed  | 0.00053 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:1:4]                                           | passed  | 0.0007 seconds         |
./spec/lib/report_pdf_generator_spec.rb[1:1:5:1]                                         | passed  | 0.0005 seconds         |
./spec/lib/report_pdf_generator_spec.rb[1:2:1:1]                                         | failed  | 0.00221 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:2:1:2]                                         | failed  | 0.00248 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:2:1:3]                                         | failed  | 0.00401 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:2:1:4]                                         | failed  | 0.0028 seconds         |
./spec/lib/report_pdf_generator_spec.rb[1:2:2:1]                                         | failed  | 0.00211 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:2:2:2]                                         | failed  | 0.00282 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:3:1]                                           | passed  | 0.00051 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:3:2]                                           | passed  | 0.00054 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:3:3]                                           | passed  | 0.00983 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:4:1:1]                                         | passed  | 0.00048 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:4:2:1]                                         | passed  | 0.00061 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:5:1:1]                                         | passed  | 0.005 seconds          |
./spec/lib/report_pdf_generator_spec.rb[1:5:1:2]                                         | passed  | 0.00983 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:5:2:1]                                         | passed  | 0.00253 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:5:3:1]                                         | passed  | 0.00245 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:6:1:1]                                         | failed  | 0.00194 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:6:2:1]                                         | failed  | 0.00191 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:6:2:2]                                         | failed  | 0.002 seconds          |
./spec/lib/report_pdf_generator_spec.rb[1:6:3:1]                                         | failed  | 0.00288 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:6:4:1]                                         | failed  | 0.00207 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:7:1]                                           | failed  | 0.00336 seconds        |
./spec/lib/report_pdf_generator_spec.rb[1:7:2]                                           | failed  | 0.00575 seconds        |
